FREQ,TIME_FORMAT,TIME_PERIOD,GEO,UNIT,ISCED11,SEX,AGE,OBS_STATUS,OBS_VALUE,FREQ_DESC,TIME_FORMAT_DESC,TIME_PERIOD_DESC,OBS_STATUS_DESC,GEO_DESC,UNIT_DESC,ISCED11_DESC,SEX_DESC,AGE_DESC
A,P1Y,2009,HU,PC,ED0-2,F,Y15-74,,21.6,Annual,Annual,Year 2009,No data,Hungary,Percentage,"Less than primary, primary and lower secondary education (levels 0-2)",Females,From 15 to 74 years
A,P1Y,2010,HU,PC,ED0-2,F,Y15-74,,22.8,Annual,Annual,Year 2010,No data,Hungary,Percentage,"Less than primary, primary and lower secondary education (levels 0-2)",Females,From 15 to 74 years
A,P1Y,2011,HU,PC,ED0-2,F,Y15-74,,24.5,Annual,Annual,Year 2011,No data,Hungary,Percentage,"Less than primary, primary and lower secondary education (levels 0-2)",Females,From 15 to 74 years
A,P1Y,2012,HU,PC,ED0-2,F,Y15-74,,24.4,Annual,Annual,Year 2012,No data,Hungary,Percentage,"Less than primary, primary and lower secondary education (levels 0-2)",Females,From 15 to 74 years
A,P1Y,2013,HU,PC,ED0-2,F,Y15-74,,22.7,Annual,Annual,Year 2013,No data,Hungary,Percentage,"Less than primary, primary and lower secondary education (levels 0-2)",Females,From 15 to 74 years
A,P1Y,2014,HU,PC,ED0-2,F,Y15-74,b,18.7,Annual,Annual,Year 2014,break in time series,Hungary,Percentage,"Less than primary, primary and lower secondary education (levels 0-2)",Females,From 15 to 74 years
A,P1Y,2000,IE,PC,ED0-2,F,Y15-74,,8.3,Annual,Annual,Year 2000,No data,Ireland,Percentage,"Less than primary, primary and lower secondary education (levels 0-2)",Females,From 15 to 74 years
A,P1Y,2001,IE,PC,ED0-2,F,Y15-74,,6.3,Annual,Annual,Year 2001,No data,Ireland,Percentage,"Less than primary, primary and lower secondary education (levels 0-2)",Females,From 15 to 74 years
A,P1Y,2002,IE,PC,ED0-2,F,Y15-74,,6.1,Annual,Annual,Year 2002,No data,Ireland,Percentage,"Less than primary, primary and lower secondary education (levels 0-2)",Females,From 15 to 74 years
A,P1Y,2003,IE,PC,ED0-2,F,Y15-74,,6,Annual,Annual,Year 2003,No data,Ireland,Percentage,"Less than primary, primary and lower secondary education (levels 0-2)",Females,From 15 to 74 years
A,P1Y,2004,IE,PC,ED0-2,F,Y15-74,,6.8,Annual,Annual,Year 2004,No data,Ireland,Percentage,"Less than primary, primary and lower secondary education (levels 0-2)",Females,From 15 to 74 years
A,P1Y,2005,IE,PC,ED0-2,F,Y15-74,b,6.7,Annual,Annual,Year 2005,break in time series,Ireland,Percentage,"Less than primary, primary and lower secondary education (levels 0-2)",Females,From 15 to 74 years
A,P1Y,2006,IE,PC,ED0-2,F,Y15-74,,6.9,Annual,Annual,Year 2006,No data,Ireland,Percentage,"Less than primary, primary and lower secondary education (levels 0-2)",Females,From 15 to 74 years
A,P1Y,2001,EE,PC,TOTAL,F,Y15-74,,13.2,Annual,Annual,Year 2001,No data,Estonia,Percentage,All ISCED 2011 levels ,Females,From 15 to 74 years
A,P1Y,2002,EE,PC,TOTAL,F,Y15-74,,8.7,Annual,Annual,Year 2002,No data,Estonia,Percentage,All ISCED 2011 levels ,Females,From 15 to 74 years
A,P1Y,2003,EE,PC,TOTAL,F,Y15-74,,10.4,Annual,Annual,Year 2003,No data,Estonia,Percentage,All ISCED 2011 levels ,Females,From 15 to 74 years
A,P1Y,2004,EE,PC,TOTAL,F,Y15-74,,8.8,Annual,Annual,Year 2004,No data,Estonia,Percentage,All ISCED 2011 levels ,Females,From 15 to 74 years
A,P1Y,2006,EE,PC,TOTAL,F,Y15-74,,5.6,Annual,Annual,Year 2006,No data,Estonia,Percentage,All ISCED 2011 levels ,Females,From 15 to 74 years
A,P1Y,2007,EE,PC,TOTAL,F,Y15-74,,3.8,Annual,Annual,Year 2007,No data,Estonia,Percentage,All ISCED 2011 levels ,Females,From 15 to 74 years
A,P1Y,2008,EE,PC,TOTAL,F,Y15-74,,5.1,Annual,Annual,Year 2008,No data,Estonia,Percentage,All ISCED 2011 levels ,Females,From 15 to 74 years
A,P1Y,2009,EE,PC,TOTAL,F,Y15-74,,10.3,Annual,Annual,Year 2009,No data,Estonia,Percentage,All ISCED 2011 levels ,Females,From 15 to 74 years
A,P1Y,2010,EE,PC,TOTAL,F,Y15-74,,14.1,Annual,Annual,Year 2010,No data,Estonia,Percentage,All ISCED 2011 levels ,Females,From 15 to 74 years
A,P1Y,2011,EE,PC,TOTAL,F,Y15-74,,11.6,Annual,Annual,Year 2011,No data,Estonia,Percentage,All ISCED 2011 levels ,Females,From 15 to 74 years
A,P1Y,2012,EE,PC,TOTAL,F,Y15-74,,9.1,Annual,Annual,Year 2012,No data,Estonia,Percentage,All ISCED 2011 levels ,Females,From 15 to 74 years
A,P1Y,2013,EE,PC,TOTAL,F,Y15-74,,8.2,Annual,Annual,Year 2013,No data,Estonia,Percentage,All ISCED 2011 levels ,Females,From 15 to 74 years
A,P1Y,2014,SE,PC,ED5-8,F,Y15-74,b,4,Annual,Annual,Year 2014,break in time series,Sweden,Percentage,Tertiary education (levels 5-8),Females,From 15 to 74 years
A,P1Y,2000,SI,PC,ED5-8,F,Y15-74,u,2.9,Annual,Annual,Year 2000,low reliability,Slovenia,Percentage,Tertiary education (levels 5-8),Females,From 15 to 74 years
A,P1Y,2001,SI,PC,ED5-8,F,Y15-74,u,2.2,Annual,Annual,Year 2001,low reliability,Slovenia,Percentage,Tertiary education (levels 5-8),Females,From 15 to 74 years
A,P1Y,2002,SI,PC,ED5-8,F,Y15-74,u,2.9,Annual,Annual,Year 2002,low reliability,Slovenia,Percentage,Tertiary education (levels 5-8),Females,From 15 to 74 years
A,P1Y,2003,SI,PC,ED5-8,F,Y15-74,u,3.7,Annual,Annual,Year 2003,low reliability,Slovenia,Percentage,Tertiary education (levels 5-8),Females,From 15 to 74 years
A,P1Y,2004,SI,PC,ED5-8,F,Y15-74,u,3.2,Annual,Annual,Year 2004,low reliability,Slovenia,Percentage,Tertiary education (levels 5-8),Females,From 15 to 74 years
A,P1Y,2005,SI,PC,ED5-8,F,Y15-74,bu,3.2,Annual,Annual,Year 2005,"Break in series, Unreliable data",Slovenia,Percentage,Tertiary education (levels 5-8),Females,From 15 to 74 years
A,P1Y,2006,SI,PC,ED5-8,F,Y15-74,,3.8,Annual,Annual,Year 2006,No data,Slovenia,Percentage,Tertiary education (levels 5-8),Females,From 15 to 74 years
A,P1Y,2007,SI,PC,ED5-8,F,Y15-74,,3.8,Annual,Annual,Year 2007,No data,Slovenia,Percentage,Tertiary education (levels 5-8),Females,From 15 to 74 years
A,P1Y,2008,SI,PC,ED5-8,F,Y15-74,,3.6,Annual,Annual,Year 2008,No data,Slovenia,Percentage,Tertiary education (levels 5-8),Females,From 15 to 74 years
A,P1Y,2009,SI,PC,ED5-8,F,Y15-74,,3.3,Annual,Annual,Year 2009,No data,Slovenia,Percentage,Tertiary education (levels 5-8),Females,From 15 to 74 years
A,P1Y,2010,SI,PC,ED5-8,F,Y15-74,,4.4,Annual,Annual,Year 2010,No data,Slovenia,Percentage,Tertiary education (levels 5-8),Females,From 15 to 74 years
A,P1Y,2011,SI,PC,ED5-8,F,Y15-74,,4.9,Annual,Annual,Year 2011,No data,Slovenia,Percentage,Tertiary education (levels 5-8),Females,From 15 to 74 years
A,P1Y,2012,SI,PC,ED5-8,F,Y15-74,,7.1,Annual,Annual,Year 2012,No data,Slovenia,Percentage,Tertiary education (levels 5-8),Females,From 15 to 74 years
A,P1Y,2013,SI,PC,ED5-8,F,Y15-74,,7,Annual,Annual,Year 2013,No data,Slovenia,Percentage,Tertiary education (levels 5-8),Females,From 15 to 74 years
A,P1Y,2014,SI,PC,ED5-8,F,Y15-74,b,7.6,Annual,Annual,Year 2014,break in time series,Slovenia,Percentage,Tertiary education (levels 5-8),Females,From 15 to 74 years
A,P1Y,2000,SK,PC,ED5-8,F,Y15-74,,4.3,Annual,Annual,Year 2000,No data,Slovakia,Percentage,Tertiary education (levels 5-8),Females,From 15 to 74 years
A,P1Y,2001,SK,PC,ED5-8,F,Y15-74,,4.4,Annual,Annual,Year 2001,No data,Slovakia,Percentage,Tertiary education (levels 5-8),Females,From 15 to 74 years
A,P1Y,2002,SK,PC,ED5-8,F,Y15-74,,4.5,Annual,Annual,Year 2002,No data,Slovakia,Percentage,Tertiary education (levels 5-8),Females,From 15 to 74 years
A,P1Y,2003,SK,PC,ED5-8,F,Y15-74,b,5.1,Annual,Annual,Year 2003,break in time series,Slovakia,Percentage,Tertiary education (levels 5-8),Females,From 15 to 74 years
A,P1Y,2004,SK,PC,ED5-8,F,Y15-74,,6,Annual,Annual,Year 2004,No data,Slovakia,Percentage,Tertiary education (levels 5-8),Females,From 15 to 74 years
A,P1Y,2005,SK,PC,ED5-8,F,Y15-74,b,5.7,Annual,Annual,Year 2005,break in time series,Slovakia,Percentage,Tertiary education (levels 5-8),Females,From 15 to 74 years
A,P1Y,2006,SK,PC,ED5-8,F,Y15-74,,4.3,Annual,Annual,Year 2006,No data,Slovakia,Percentage,Tertiary education (levels 5-8),Females,From 15 to 74 years
A,P1Y,2007,SK,PC,ED5-8,F,Y15-74,,5.2,Annual,Annual,Year 2007,No data,Slovakia,Percentage,Tertiary education (levels 5-8),Females,From 15 to 74 years
A,P1Y,2008,SK,PC,ED5-8,F,Y15-74,,4.3,Annual,Annual,Year 2008,No data,Slovakia,Percentage,Tertiary education (levels 5-8),Females,From 15 to 74 years
A,P1Y,2009,SK,PC,ED5-8,F,Y15-74,,4.6,Annual,Annual,Year 2009,No data,Slovakia,Percentage,Tertiary education (levels 5-8),Females,From 15 to 74 years
A,P1Y,2010,SK,PC,ED5-8,F,Y15-74,,5.5,Annual,Annual,Year 2010,No data,Slovakia,Percentage,Tertiary education (levels 5-8),Females,From 15 to 74 years
A,P1Y,2011,SK,PC,ED5-8,F,Y15-74,b,6.6,Annual,Annual,Year 2011,break in time series,Slovakia,Percentage,Tertiary education (levels 5-8),Females,From 15 to 74 years
A,P1Y,2012,SK,PC,ED5-8,F,Y15-74,,7.6,Annual,Annual,Year 2012,No data,Slovakia,Percentage,Tertiary education (levels 5-8),Females,From 15 to 74 years
A,P1Y,2013,SK,PC,ED5-8,F,Y15-74,,8.2,Annual,Annual,Year 2013,No data,Slovakia,Percentage,Tertiary education (levels 5-8),Females,From 15 to 74 years
A,P1Y,2014,SK,PC,ED5-8,F,Y15-74,b,7.7,Annual,Annual,Year 2014,break in time series,Slovakia,Percentage,Tertiary education (levels 5-8),Females,From 15 to 74 years
A,P1Y,2000,UK,PC,ED5-8,F,Y15-74,,2.2,Annual,Annual,Year 2000,No data,United Kingdom,Percentage,Tertiary education (levels 5-8),Females,From 15 to 74 years
A,P1Y,2001,UK,PC,ED5-8,F,Y15-74,,2,Annual,Annual,Year 2001,No data,United Kingdom,Percentage,Tertiary education (levels 5-8),Females,From 15 to 74 years
A,P1Y,2002,UK,PC,ED5-8,F,Y15-74,,2.1,Annual,Annual,Year 2002,No data,United Kingdom,Percentage,Tertiary education (levels 5-8),Females,From 15 to 74 years
A,P1Y,2003,UK,PC,ED5-8,F,Y15-74,,2,Annual,Annual,Year 2003,No data,United Kingdom,Percentage,Tertiary education (levels 5-8),Females,From 15 to 74 years
A,P1Y,2004,UK,PC,ED5-8,F,Y15-74,b,2,Annual,Annual,Year 2004,break in time series,United Kingdom,Percentage,Tertiary education (levels 5-8),Females,From 15 to 74 years
A,P1Y,2005,UK,PC,ED5-8,F,Y15-74,b,2.3,Annual,Annual,Year 2005,break in time series,United Kingdom,Percentage,Tertiary education (levels 5-8),Females,From 15 to 74 years
A,P1Y,2006,UK,PC,ED5-8,F,Y15-74,,2.6,Annual,Annual,Year 2006,No data,United Kingdom,Percentage,Tertiary education (levels 5-8),Females,From 15 to 74 years
A,P1Y,2007,UK,PC,ED5-8,F,Y15-74,b,2.4,Annual,Annual,Year 2007,break in time series,United Kingdom,Percentage,Tertiary education (levels 5-8),Females,From 15 to 74 years
A,P1Y,2008,UK,PC,ED5-8,F,Y15-74,b,2.7,Annual,Annual,Year 2008,break in time series,United Kingdom,Percentage,Tertiary education (levels 5-8),Females,From 15 to 74 years
A,P1Y,2009,UK,PC,ED5-8,F,Y15-74,,3.4,Annual,Annual,Year 2009,No data,United Kingdom,Percentage,Tertiary education (levels 5-8),Females,From 15 to 74 years
A,P1Y,2010,UK,PC,ED5-8,F,Y15-74,b,3.7,Annual,Annual,Year 2010,break in time series,United Kingdom,Percentage,Tertiary education (levels 5-8),Females,From 15 to 74 years
A,P1Y,2011,UK,PC,ED5-8,F,Y15-74,b,4.2,Annual,Annual,Year 2011,break in time series,United Kingdom,Percentage,Tertiary education (levels 5-8),Females,From 15 to 74 years
A,P1Y,2012,UK,PC,ED5-8,F,Y15-74,,4.3,Annual,Annual,Year 2012,No data,United Kingdom,Percentage,Tertiary education (levels 5-8),Females,From 15 to 74 years
A,P1Y,2013,UK,PC,ED5-8,F,Y15-74,,3.7,Annual,Annual,Year 2013,No data,United Kingdom,Percentage,Tertiary education (levels 5-8),Females,From 15 to 74 years
A,P1Y,2014,UK,PC,ED5-8,F,Y15-74,b,3.2,Annual,Annual,Year 2014,break in time series,United Kingdom,Percentage,Tertiary education (levels 5-8),Females,From 15 to 74 years
A,P1Y,2002,EU28,PC,ED0-2,F,Y15-74,,12.4,Annual,Annual,Year 2002,No data,European Union,Percentage,"Less than primary, primary and lower secondary education (levels 0-2)",Females,From 15 to 74 years
A,P1Y,2003,EU28,PC,ED0-2,F,Y15-74,,12.5,Annual,Annual,Year 2003,No data,European Union,Percentage,"Less than primary, primary and lower secondary education (levels 0-2)",Females,From 15 to 74 years
A,P1Y,2004,EU28,PC,ED0-2,F,Y15-74,,13.1,Annual,Annual,Year 2004,No data,European Union,Percentage,"Less than primary, primary and lower secondary education (levels 0-2)",Females,From 15 to 74 years
A,P1Y,2005,EU28,PC,ED0-2,F,Y15-74,b,13,Annual,Annual,Year 2005,break in time series,European Union,Percentage,"Less than primary, primary and lower secondary education (levels 0-2)",Females,From 15 to 74 years
A,P1Y,2011,EU28,PC,ED0-2,F,Y15-74,,16.1,Annual,Annual,Year 2011,No data,European Union,Percentage,"Less than primary, primary and lower secondary education (levels 0-2)",Females,From 15 to 74 years
A,P1Y,2012,EU28,PC,ED0-2,F,Y15-74,,17.8,Annual,Annual,Year 2012,No data,European Union,Percentage,"Less than primary, primary and lower secondary education (levels 0-2)",Females,From 15 to 74 years
A,P1Y,2000,FI,PC,ED0-2,F,Y15-74,b,20.9,Annual,Annual,Year 2000,break in time series,Finland,Percentage,"Less than primary, primary and lower secondary education (levels 0-2)",Females,From 15 to 74 years
A,P1Y,2001,FI,PC,ED0-2,F,Y15-74,,19,Annual,Annual,Year 2001,No data,Finland,Percentage,"Less than primary, primary and lower secondary education (levels 0-2)",Females,From 15 to 74 years
A,P1Y,2002,FI,PC,ED0-2,F,Y15-74,,19.8,Annual,Annual,Year 2002,No data,Finland,Percentage,"Less than primary, primary and lower secondary education (levels 0-2)",Females,From 15 to 74 years
A,P1Y,2003,FI,PC,ED0-2,F,Y15-74,,19.1,Annual,Annual,Year 2003,No data,Finland,Percentage,"Less than primary, primary and lower secondary education (levels 0-2)",Females,From 15 to 74 years
A,P1Y,2004,FI,PC,ED0-2,F,Y15-74,,21.5,Annual,Annual,Year 2004,No data,Finland,Percentage,"Less than primary, primary and lower secondary education (levels 0-2)",Females,From 15 to 74 years
A,P1Y,2005,FI,PC,ED0-2,F,Y15-74,b,15.9,Annual,Annual,Year 2005,break in time series,Finland,Percentage,"Less than primary, primary and lower secondary education (levels 0-2)",Females,From 15 to 74 years
A,P1Y,2006,FI,PC,ED0-2,F,Y15-74,,15.4,Annual,Annual,Year 2006,No data,Finland,Percentage,"Less than primary, primary and lower secondary education (levels 0-2)",Females,From 15 to 74 years
A,P1Y,2007,FI,PC,ED0-2,F,Y15-74,,14,Annual,Annual,Year 2007,No data,Finland,Percentage,"Less than primary, primary and lower secondary education (levels 0-2)",Females,From 15 to 74 years
A,P1Y,2008,FI,PC,ED0-2,F,Y15-74,b,13.7,Annual,Annual,Year 2008,break in time series,Finland,Percentage,"Less than primary, primary and lower secondary education (levels 0-2)",Females,From 15 to 74 years
A,P1Y,2009,FI,PC,ED0-2,F,Y15-74,,15.2,Annual,Annual,Year 2009,No data,Finland,Percentage,"Less than primary, primary and lower secondary education (levels 0-2)",Females,From 15 to 74 years
A,P1Y,2010,FI,PC,ED0-2,F,Y15-74,,16.7,Annual,Annual,Year 2010,No data,Finland,Percentage,"Less than primary, primary and lower secondary education (levels 0-2)",Females,From 15 to 74 years
A,P1Y,2011,FI,PC,ED0-2,F,Y15-74,,17,Annual,Annual,Year 2011,No data,Finland,Percentage,"Less than primary, primary and lower secondary education (levels 0-2)",Females,From 15 to 74 years
A,P1Y,2012,FI,PC,ED0-2,F,Y15-74,,17.9,Annual,Annual,Year 2012,No data,Finland,Percentage,"Less than primary, primary and lower secondary education (levels 0-2)",Females,From 15 to 74 years
A,P1Y,2013,FI,PC,ED0-2,F,Y15-74,,18.4,Annual,Annual,Year 2013,No data,Finland,Percentage,"Less than primary, primary and lower secondary education (levels 0-2)",Females,From 15 to 74 years
A,P1Y,2001,SK,PC,ED0-2,F,Y15-74,,35.8,Annual,Annual,Year 2001,No data,Slovakia,Percentage,"Less than primary, primary and lower secondary education (levels 0-2)",Females,From 15 to 74 years
A,P1Y,2002,SK,PC,ED0-2,F,Y15-74,,40.6,Annual,Annual,Year 2002,No data,Slovakia,Percentage,"Less than primary, primary and lower secondary education (levels 0-2)",Females,From 15 to 74 years
A,P1Y,2003,SK,PC,ED0-2,F,Y15-74,b,42.9,Annual,Annual,Year 2003,break in time series,Slovakia,Percentage,"Less than primary, primary and lower secondary education (levels 0-2)",Females,From 15 to 74 years
A,P1Y,2004,SK,PC,ED0-2,F,Y15-74,,47.8,Annual,Annual,Year 2004,No data,Slovakia,Percentage,"Less than primary, primary and lower secondary education (levels 0-2)",Females,From 15 to 74 years
A,P1Y,2005,SK,PC,ED0-2,F,Y15-74,b,48.5,Annual,Annual,Year 2005,break in time series,Slovakia,Percentage,"Less than primary, primary and lower secondary education (levels 0-2)",Females,From 15 to 74 years
A,P1Y,2006,SK,PC,ED0-2,F,Y15-74,,43.9,Annual,Annual,Year 2006,No data,Slovakia,Percentage,"Less than primary, primary and lower secondary education (levels 0-2)",Females,From 15 to 74 years
A,P1Y,2007,SK,PC,ED0-2,F,Y15-74,,42.4,Annual,Annual,Year 2007,No data,Slovakia,Percentage,"Less than primary, primary and lower secondary education (levels 0-2)",Females,From 15 to 74 years
A,P1Y,2008,SK,PC,ED0-2,F,Y15-74,,37.2,Annual,Annual,Year 2008,No data,Slovakia,Percentage,"Less than primary, primary and lower secondary education (levels 0-2)",Females,From 15 to 74 years
A,P1Y,2009,SK,PC,ED0-2,F,Y15-74,,40.8,Annual,Annual,Year 2009,No data,Slovakia,Percentage,"Less than primary, primary and lower secondary education (levels 0-2)",Females,From 15 to 74 years
A,P1Y,2000,AT,PC,ED0-2,F,Y15-74,,7.3,Annual,Annual,Year 2000,No data,Austria,Percentage,"Less than primary, primary and lower secondary education (levels 0-2)",Females,From 15 to 74 years
A,P1Y,2001,AT,PC,ED0-2,F,Y15-74,,6.7,Annual,Annual,Year 2001,No data,Austria,Percentage,"Less than primary, primary and lower secondary education (levels 0-2)",Females,From 15 to 74 years
A,P1Y,2002,AT,PC,ED0-2,F,Y15-74,,7.1,Annual,Annual,Year 2002,No data,Austria,Percentage,"Less than primary, primary and lower secondary education (levels 0-2)",Females,From 15 to 74 years
A,P1Y,2003,AT,PC,ED0-2,F,Y15-74,,7.4,Annual,Annual,Year 2003,No data,Austria,Percentage,"Less than primary, primary and lower secondary education (levels 0-2)",Females,From 15 to 74 years
A,P1Y,2004,AT,PC,ED0-2,F,Y15-74,b,11.5,Annual,Annual,Year 2004,break in time series,Austria,Percentage,"Less than primary, primary and lower secondary education (levels 0-2)",Females,From 15 to 74 years
A,P1Y,2005,AT,PC,ED0-2,F,Y15-74,b,10.5,Annual,Annual,Year 2005,break in time series,Austria,Percentage,"Less than primary, primary and lower secondary education (levels 0-2)",Females,From 15 to 74 years
A,P1Y,2006,AT,PC,ED0-2,F,Y15-74,b,9.4,Annual,Annual,Year 2006,break in time series,Austria,Percentage,"Less than primary, primary and lower secondary education (levels 0-2)",Females,From 15 to 74 years
A,P1Y,2007,AT,PC,ED0-2,F,Y15-74,b,9.1,Annual,Annual,Year 2007,break in time series,Austria,Percentage,"Less than primary, primary and lower secondary education (levels 0-2)",Females,From 15 to 74 years
A,P1Y,2008,AT,PC,ED0-2,F,Y15-74,,8.2,Annual,Annual,Year 2008,No data,Austria,Percentage,"Less than primary, primary and lower secondary education (levels 0-2)",Females,From 15 to 74 years
A,P1Y,2009,AT,PC,ED0-2,F,Y15-74,,9.5,Annual,Annual,Year 2009,No data,Austria,Percentage,"Less than primary, primary and lower secondary education (levels 0-2)",Females,From 15 to 74 years
A,P1Y,2010,AT,PC,ED0-2,F,Y15-74,,8,Annual,Annual,Year 2010,No data,Austria,Percentage,"Less than primary, primary and lower secondary education (levels 0-2)",Females,From 15 to 74 years
A,P1Y,2011,AT,PC,ED0-2,F,Y15-74,,8.3,Annual,Annual,Year 2011,No data,Austria,Percentage,"Less than primary, primary and lower secondary education (levels 0-2)",Females,From 15 to 74 years
A,P1Y,2012,AT,PC,ED0-2,F,Y15-74,,8.8,Annual,Annual,Year 2012,No data,Austria,Percentage,"Less than primary, primary and lower secondary education (levels 0-2)",Females,From 15 to 74 years
A,P1Y,2013,AT,PC,ED0-2,F,Y15-74,,9.3,Annual,Annual,Year 2013,No data,Austria,Percentage,"Less than primary, primary and lower secondary education (levels 0-2)",Females,From 15 to 74 years
A,P1Y,2014,AT,PC,ED0-2,F,Y15-74,b,10,Annual,Annual,Year 2014,break in time series,Austria,Percentage,"Less than primary, primary and lower secondary education (levels 0-2)",Females,From 15 to 74 years
